user_id,cluster,n_reviews,avg_rating,active_years
115380,3,2,4.0,6
87079,1,1,4.0,1
19297,5,1,5.0,1
608005,5,1,5.0,1
597236,5,1,5.0,1
294485,5,1,5.0,1
1116837,5,1,5.0,1
1124370,0,1,3.0,1
230982,5,1,5.0,1
623490,0,1,3.0,1
673845,5,1,5.0,1
682531,0,1,1.0,1
537775,0,1,1.0,1
291590,5,1,5.0,1
979640,5,1,5.0,1
380138,4,2,5.0,1
189747,0,1,3.0,1
27312,0,1,3.0,1
580037,5,1,5.0,1
418551,5,1,5.0,1
11490,5,1,5.0,1
716230,1,1,4.0,1
241570,5,1,5.0,1
838459,4,3,4.3333335,1
992679,5,1,5.0,1
1066609,5,1,5.0,1
696436,5,1,5.0,1
1058423,1,1,4.0,1
165536,5,1,5.0,1
146125,5,1,5.0,1
768726,5,1,5.0,1
204368,1,1,4.0,1
969399,4,2,5.0,1
976732,5,1,5.0,1
702171,0,1,1.0,1
388001,5,1,5.0,1
921985,0,1,1.0,1
132361,0,1,1.0,1
787151,5,1,5.0,1
622799,5,1,5.0,1
571295,5,1,5.0,1
459663,3,3,4.6666665,4
659105,5,1,5.0,1
388643,0,1,1.0,1
412032,0,1,2.0,1
1019603,1,1,4.0,1
288322,5,1,5.0,1
705989,0,1,3.0,1
937492,5,1,5.0,1
1096498,5,1,5.0,1
802431,5,1,5.0,1
864510,5,1,5.0,1
626720,5,1,5.0,1
361762,5,1,5.0,1
53609,3,3,5.0,7
315313,1,1,4.0,1
479364,5,1,5.0,1
563461,0,1,2.0,1
964445,0,1,1.0,1
460759,5,1,5.0,1
144751,0,1,3.0,1
607935,5,1,5.0,1
866009,5,1,5.0,1
182792,0,1,1.0,1
639297,5,1,5.0,1
778730,5,1,5.0,1
344034,0,1,3.0,1
891348,1,1,4.0,1
459522,1,1,4.0,1
556127,5,1,5.0,1
275742,5,1,5.0,1
600179,5,1,5.0,1
490329,5,1,5.0,1
878310,5,1,5.0,1
780508,1,1,4.0,1
937355,0,1,1.0,1
693524,5,1,5.0,1
680759,5,1,5.0,1
73174,5,1,5.0,1
658032,5,1,5.0,1
219713,1,1,4.0,1
456712,4,2,5.0,1
929169,5,1,5.0,1
1043206,5,1,5.0,1
499010,5,1,5.0,1
1005239,5,1,5.0,1
1105038,5,1,5.0,1
955617,5,1,5.0,1
938379,5,1,5.0,1
722852,5,1,5.0,1
775999,5,1,5.0,1
922120,5,1,5.0,1
42780,0,1,2.0,1
411235,5,1,5.0,1
1017105,5,1,5.0,1
989260,5,1,5.0,1
432643,0,1,1.0,1
540785,1,1,4.0,1
469859,5,1,5.0,1
485870,0,1,1.0,1
469724,1,1,4.0,1
30121,0,1,2.0,1
165871,5,1,5.0,1
390822,5,1,5.0,1
659390,0,1,1.0,1
71667,0,1,1.0,1
542860,0,1,3.0,1
103133,5,1,5.0,1
170916,0,1,3.0,1
957702,5,1,5.0,1
1122460,5,1,5.0,1
726564,5,1,5.0,1
905555,5,1,5.0,1
982290,5,1,5.0,1
963250,5,1,5.0,1
536057,0,1,2.0,1
602710,0,1,2.0,1
600875,5,1,5.0,1
924783,5,1,5.0,1
586665,4,6,4.1666665,2
171271,4,2,5.0,1
1130645,5,1,5.0,1
655245,1,1,4.0,1
662627,5,1,5.0,1
468506,4,2,5.0,2
414652,5,1,5.0,1
466628,4,2,5.0,1
413496,0,1,1.0,1
285752,5,1,5.0,1
573389,0,1,1.0,1
986810,5,1,5.0,1
409483,5,1,5.0,1
594522,0,1,3.0,1
96015,0,1,1.0,1
231672,5,1,5.0,1
1019680,5,1,5.0,1
563359,5,1,5.0,1
582820,0,1,3.0,1
485233,4,2,4.5,2
82991,5,1,5.0,1
1264,5,1,5.0,1
378031,5,1,5.0,1
76704,5,1,5.0,1
155731,0,1,2.0,1
429968,5,1,5.0,1
1114558,5,1,5.0,1
1154650,0,1,1.0,1
282011,1,1,4.0,1
1069928,0,1,3.0,1
1089814,5,1,5.0,1
330595,0,1,1.0,1
708104,5,1,5.0,1
66086,5,1,5.0,1
177610,5,1,5.0,1
950406,5,1,5.0,1
687313,5,1,5.0,1
97483,3,2,2.5,3
677930,5,1,5.0,1
937218,5,1,5.0,1
969121,5,1,5.0,1
169370,4,2,5.0,2
833294,5,1,5.0,1
768501,0,1,3.0,1
268343,0,1,2.0,1
653715,1,1,4.0,1
1010389,5,1,5.0,1
1076953,1,1,4.0,1
902234,5,1,5.0,1
976880,5,1,5.0,1
892595,0,1,3.0,1
885310,5,1,5.0,1
1092368,1,1,4.0,1
593759,0,1,1.0,1
800517,1,1,4.0,1
950458,0,1,2.0,1
322376,5,1,5.0,1
1079846,5,1,5.0,1
363094,5,1,5.0,1
17238,1,1,4.0,1
922895,5,1,5.0,1
134976,1,1,4.0,1
129854,1,1,4.0,1
958943,0,1,3.0,1
209260,2,3,3.6666667,3
762917,0,1,1.0,1
971410,5,1,5.0,1
435168,5,1,5.0,1
1142848,0,1,3.0,1
736639,5,1,5.0,1
251591,4,2,5.0,2
173174,0,1,1.0,1
1065348,0,1,3.0,1
939809,0,1,3.0,1
896808,5,1,5.0,1
464478,0,1,2.0,1
49751,3,2,5.0,5
969160,0,1,2.0,1
42833,0,1,3.0,1
1106107,5,1,5.0,1
299823,0,1,2.0,1
257906,5,1,5.0,1
798137,1,1,4.0,1
821483,5,1,5.0,1
94825,5,1,5.0,1
1010443,4,4,5.0,1
623701,1,1,4.0,1
667616,5,1,5.0,1
379752,0,1,3.0,1
194521,4,3,4.3333335,2
406215,5,1,5.0,1
772983,5,1,5.0,1
863776,0,1,2.0,1
523850,5,1,5.0,1
772166,5,1,5.0,1
12782,5,1,5.0,1
819353,0,1,2.0,1
400763,5,1,5.0,1
355659,5,1,5.0,1
925698,5,1,5.0,1
329767,5,1,5.0,1
876138,0,1,1.0,1
565373,5,1,5.0,1
532722,5,1,5.0,1
435020,0,1,3.0,1
707483,4,3,4.3333335,2
1013590,1,1,4.0,1
800805,0,1,1.0,1
1087868,5,1,5.0,1
763916,5,1,5.0,1
438767,1,1,4.0,1
176331,1,1,4.0,1
549740,5,1,5.0,1
186029,4,2,4.5,2
271145,5,1,5.0,1
46559,1,1,4.0,1
2307,5,1,5.0,1
839946,5,1,5.0,1
1006920,5,1,5.0,1
1049089,1,1,4.0,1
381660,1,1,4.0,1
597569,4,3,5.0,1
523470,0,1,1.0,1
412079,5,1,5.0,1
491371,2,3,2.6666667,3
167698,1,1,4.0,1
419401,5,1,5.0,1
352804,5,1,5.0,1
550907,5,1,5.0,1
823953,1,1,4.0,1
174509,3,2,4.5,3
1034188,0,1,3.0,1
1031192,5,1,5.0,1
393365,5,1,5.0,1
428246,0,1,1.0,1
472929,4,2,5.0,1
1052977,5,1,5.0,1
105713,1,1,4.0,1
559553,1,1,4.0,1
323467,5,1,5.0,1
31999,1,1,4.0,1
161737,2,2,4.0,2
1088218,5,1,5.0,1
639873,5,1,5.0,1
964582,5,1,5.0,1
588606,5,1,5.0,1
414274,5,1,5.0,1
371198,5,1,5.0,1
407531,5,1,5.0,1
1014532,5,1,5.0,1
749907,0,1,1.0,1
915663,5,1,5.0,1
861979,5,1,5.0,1
1051966,0,1,1.0,1
866929,0,1,1.0,1
699509,5,1,5.0,1
686186,5,1,5.0,1
733800,5,1,5.0,1
144998,1,1,4.0,1
515487,5,1,5.0,1
1119074,5,1,5.0,1
360688,5,1,5.0,1
497103,5,1,5.0,1
546980,0,1,1.0,1
99605,0,1,1.0,1
1006762,5,1,5.0,1
389340,5,1,5.0,1
1151946,5,1,5.0,1
304589,4,2,5.0,1
139433,5,1,5.0,1
821055,0,1,1.0,1
597438,0,1,2.0,1
621081,5,1,5.0,1
681996,5,1,5.0,1
289544,5,1,5.0,1
803337,0,1,2.0,1
353225,0,1,1.0,1
315021,5,1,5.0,1
390421,5,1,5.0,1
108900,0,1,1.0,1
1041964,0,1,3.0,1
347964,5,1,5.0,1
331141,4,2,3.5,1
702312,0,1,3.0,1
519639,0,1,1.0,1
366492,5,1,5.0,1
854023,5,1,5.0,1
1076680,0,1,2.0,1
776671,5,1,5.0,1
847745,5,1,5.0,1
149545,3,2,4.5,4
328148,5,1,5.0,1
544391,0,1,3.0,1
130752,5,1,5.0,1
1129774,5,1,5.0,1
965180,4,2,5.0,1
557024,4,3,4.3333335,1
661475,5,1,5.0,1
63439,3,2,5.0,5
913688,5,1,5.0,1
884640,4,2,3.5,2
808064,5,1,5.0,1
1076022,5,1,5.0,1
574256,5,1,5.0,1
707004,0,1,3.0,1
1080293,5,1,5.0,1
464167,0,1,1.0,1
313562,3,2,4.5,3
112336,2,3,3.6666667,2
260167,0,1,3.0,1
426604,5,1,5.0,1
958334,0,1,3.0,1
870222,5,1,5.0,1
979024,5,1,5.0,1
534264,5,1,5.0,1
269657,0,1,1.0,1
425281,5,1,5.0,1
1031326,5,1,5.0,1
494313,4,2,4.5,1
872611,5,1,5.0,1
808873,5,1,5.0,1
865804,0,1,2.0,1
459726,5,1,5.0,1
972407,5,1,5.0,1
372401,5,1,5.0,1
884151,5,1,5.0,1
892902,0,1,1.0,1
587194,5,1,5.0,1
1073517,0,1,1.0,1
696810,5,1,5.0,1
155696,5,1,5.0,1
1050879,0,1,2.0,1
46501,0,1,3.0,1
664522,3,3,4.3333335,3
862980,0,1,1.0,1
196022,1,1,4.0,1
151886,1,1,4.0,1
968264,0,1,3.0,1
301230,5,1,5.0,1
265952,0,1,1.0,1
350092,1,1,4.0,1
1049716,0,1,1.0,1
1105349,5,1,5.0,1
1122860,1,1,4.0,1
835967,5,1,5.0,1
174058,5,1,5.0,1
50329,3,3,4.0,6
557539,0,1,2.0,1
841732,1,1,4.0,1
114095,5,1,5.0,1
419416,5,1,5.0,1
438910,4,3,5.0,1
579079,1,1,4.0,1
1029687,5,1,5.0,1
471054,5,1,5.0,1
314388,5,1,5.0,1
732837,0,1,1.0,1
989529,5,1,5.0,1
668984,5,1,5.0,1
908739,5,1,5.0,1
750808,4,2,4.5,1
289963,5,1,5.0,1
393466,5,1,5.0,1
31322,3,2,5.0,4
625004,0,1,1.0,1
450504,1,1,4.0,1
693385,1,1,4.0,1
281256,3,2,5.0,5
120504,5,1,5.0,1
1142936,5,1,5.0,1
658801,5,1,5.0,1
827827,5,1,5.0,1
482042,0,1,1.0,1
448735,5,1,5.0,1
75148,5,1,5.0,1
582565,5,1,5.0,1
1153299,5,1,5.0,1
663479,5,1,5.0,1
513507,1,1,4.0,1
905687,5,1,5.0,1
1005947,1,1,4.0,1
501280,1,1,4.0,1
457727,0,1,3.0,1
611945,0,1,1.0,1
371301,5,1,5.0,1
1040004,0,1,1.0,1
363408,3,2,4.5,3
857764,0,1,2.0,1
402533,5,1,5.0,1
1000176,5,1,5.0,1
911602,5,1,5.0,1
43628,5,1,5.0,1
1122953,5,1,5.0,1
1127066,0,1,1.0,1
1120544,5,1,5.0,1
234960,5,1,5.0,1
577836,5,1,5.0,1
1102862,0,1,1.0,1
545336,5,1,5.0,1
1105573,5,1,5.0,1
404834,4,2,5.0,1
39350,0,1,1.0,1
526286,5,1,5.0,1
702319,0,1,2.0,1
747170,5,1,5.0,1
1123366,0,1,3.0,1
309197,3,2,4.5,4
67433,1,1,4.0,1
876667,5,1,5.0,1
1110915,5,1,5.0,1
761141,1,1,4.0,1
654980,0,1,1.0,1
160921,5,1,5.0,1
994528,1,1,4.0,1
699574,5,1,5.0,1
1150554,5,1,5.0,1
943364,4,2,4.5,1
275637,5,1,5.0,1
395308,1,1,4.0,1
579009,0,1,1.0,1
1130504,5,1,5.0,1
659340,5,1,5.0,1
1106561,2,2,3.0,1
30783,5,1,5.0,1
752633,0,1,1.0,1
838283,5,1,5.0,1
927645,5,1,5.0,1
971619,5,1,5.0,1
508861,1,1,4.0,1
965568,5,1,5.0,1
823142,2,2,4.0,1
652078,5,1,5.0,1
883947,5,1,5.0,1
430018,0,1,1.0,1
55588,5,1,5.0,1
260497,5,1,5.0,1
71470,1,1,4.0,1
704329,2,2,2.0,1
673293,5,1,5.0,1
951791,0,1,2.0,1
78086,5,1,5.0,1
610154,5,1,5.0,1
1028793,1,1,4.0,1
755337,0,1,3.0,1
1083280,5,1,5.0,1
1112390,0,2,1.0,1
640660,5,1,5.0,1
444206,5,1,5.0,1
1017966,5,1,5.0,1
993151,0,1,3.0,1
176204,5,1,5.0,1
168409,5,1,5.0,1
196803,0,1,2.0,1
125539,5,1,5.0,1
214656,0,1,1.0,1
1012205,0,1,2.0,1
1071559,5,1,5.0,1
494896,5,1,5.0,1
513131,0,1,3.0,1
522078,4,2,4.5,1
244394,5,1,5.0,1
891856,0,1,1.0,1
605390,5,1,5.0,1
995306,5,1,5.0,1
1106828,5,1,5.0,1
464367,5,1,5.0,1
58004,5,1,5.0,1
155940,5,1,5.0,1
925686,5,1,5.0,1
1150298,5,1,5.0,1
722394,5,1,5.0,1
477628,1,1,4.0,1
1134722,5,1,5.0,1
915824,1,1,4.0,1
249023,5,1,5.0,1
1083753,5,1,5.0,1
539157,5,1,5.0,1
79414,3,2,5.0,6
533751,5,1,5.0,1
269904,5,1,5.0,1
1101009,5,1,5.0,1
1070700,0,1,3.0,1
388624,0,1,1.0,1
92377,1,1,4.0,1
1105516,5,1,5.0,1
438465,5,1,5.0,1
1148897,0,1,1.0,1
295254,0,1,3.0,1
834259,0,1,1.0,1
943382,4,2,5.0,2
1143654,0,1,3.0,1
745366,5,1,5.0,1
157727,5,1,5.0,1
1156172,5,1,5.0,1
686385,1,1,4.0,1
1103756,0,1,3.0,1
245051,5,1,5.0,1
743609,0,1,2.0,1
557046,0,1,1.0,1
829589,5,1,5.0,1
833992,1,1,4.0,1
645167,1,1,4.0,1
366908,0,1,2.0,1
965231,5,1,5.0,1
80867,5,1,5.0,1
727188,5,1,5.0,1
186244,0,1,3.0,1
350979,0,1,1.0,1
515677,1,1,4.0,1
1083684,5,1,5.0,1
283286,5,1,5.0,1
795424,4,2,5.0,1
819355,5,1,5.0,1
485536,5,1,5.0,1
994593,5,1,5.0,1
620887,5,1,5.0,1
466434,5,1,5.0,1
297569,5,1,5.0,1
508642,5,1,5.0,1
1118989,5,1,5.0,1
697833,1,1,4.0,1
825288,5,1,5.0,1
980302,5,1,5.0,1
921584,5,1,5.0,1
262845,5,1,5.0,1
766039,5,1,5.0,1
420758,5,1,5.0,1
643110,5,1,5.0,1
1046252,0,1,1.0,1
670415,5,1,5.0,1
215165,5,1,5.0,1
331239,0,1,2.0,1
736333,4,2,4.0,1
956426,5,1,5.0,1
800019,0,1,2.0,1
961716,5,1,5.0,1
1136965,0,1,1.0,1
523498,0,1,3.0,1
467323,0,1,2.0,1
831957,5,1,5.0,1
48322,5,1,5.0,1
51235,5,1,5.0,1
338045,0,1,3.0,1
318707,0,1,1.0,1
570743,5,1,5.0,1
831478,5,1,5.0,1
147395,5,1,5.0,1
578272,1,1,4.0,1
13063,5,1,5.0,1
587414,1,1,4.0,1
523033,0,1,3.0,1
380373,0,1,2.0,1
997818,5,1,5.0,1
624915,0,1,1.0,1
72227,5,1,5.0,1
1003757,5,1,5.0,1
895292,5,1,5.0,1
939017,5,1,5.0,1
740618,4,2,3.5,2
68189,0,1,1.0,1
228542,5,1,5.0,1
1058375,1,1,4.0,1
17897,3,9,4.3333335,10
970769,0,1,2.0,1
692741,0,1,1.0,1
678258,1,1,4.0,1
896423,5,1,5.0,1
346315,1,1,4.0,1
786041,5,1,5.0,1
792544,5,1,5.0,1
257403,3,3,4.0,5
1003326,2,2,3.5,1
932497,0,1,1.0,1
141001,1,1,4.0,1
780795,5,1,5.0,1
1066721,5,1,5.0,1
519779,1,1,4.0,1
736178,0,1,2.0,1
573610,1,1,4.0,1
96524,5,1,5.0,1
774241,5,1,5.0,1
508927,5,1,5.0,1
150765,5,1,5.0,1
899287,1,1,4.0,1
311706,0,1,1.0,1
257893,1,1,4.0,1
740400,0,1,1.0,1
514866,5,1,5.0,1
862328,5,1,5.0,1
70848,0,1,3.0,1
571796,0,1,2.0,1
536683,4,2,5.0,2
654760,5,1,5.0,1
628560,5,1,5.0,1
73125,3,2,4.0,5
332932,5,1,5.0,1
320337,5,1,5.0,1
121296,5,1,5.0,1
1154285,0,1,1.0,1
472206,1,1,4.0,1
1078286,5,1,5.0,1
249736,5,1,5.0,1
42891,4,2,4.0,2
411313,5,1,5.0,1
673818,5,1,5.0,1
238251,1,1,4.0,1
129493,5,1,5.0,1
1088681,5,1,5.0,1
798716,0,1,3.0,1
706298,0,1,2.0,1
478644,5,1,5.0,1
363909,5,1,5.0,1
1129537,0,1,1.0,1
952170,5,1,5.0,1
247835,5,1,5.0,1
33456,1,1,4.0,1
367690,0,1,1.0,1
796071,5,1,5.0,1
926219,5,1,5.0,1
540057,5,1,5.0,1
956624,5,1,5.0,1
91905,5,1,5.0,1
66979,3,2,5.0,6
1034061,5,1,5.0,1
534498,5,1,5.0,1
808130,5,1,5.0,1
832021,5,1,5.0,1
470400,1,1,4.0,1
301077,5,1,5.0,1
348801,5,1,5.0,1
325792,5,1,5.0,1
763443,0,1,3.0,1
270854,0,1,2.0,1
760686,1,1,4.0,1
585304,0,1,1.0,1
759758,0,1,3.0,1
1112903,5,1,5.0,1
25344,0,1,1.0,1
874436,0,1,3.0,1
181659,5,1,5.0,1
692659,0,1,2.0,1
680897,5,1,5.0,1
1080707,5,1,5.0,1
1047714,0,1,2.0,1
33513,5,1,5.0,1
735851,5,1,5.0,1
194761,0,1,1.0,1
624255,0,1,2.0,1
719687,0,1,2.0,1
574257,5,1,5.0,1
496701,5,1,5.0,1
680556,5,1,5.0,1
1088649,0,1,3.0,1
1140382,5,1,5.0,1
978148,5,1,5.0,1
882842,5,1,5.0,1
1075684,0,1,2.0,1
145859,5,1,5.0,1
696942,5,1,5.0,1
1146587,0,1,3.0,1
1119933,5,1,5.0,1
787824,1,1,4.0,1
411406,0,1,2.0,1
168502,0,1,3.0,1
916041,1,1,4.0,1
968697,5,1,5.0,1
776262,5,1,5.0,1
433989,1,1,4.0,1
1098241,0,2,1.0,1
659939,5,1,5.0,1
860881,0,1,1.0,1
624973,0,1,1.0,1
361641,5,1,5.0,1
20510,5,1,5.0,1
399701,5,1,5.0,1
18942,1,1,4.0,1
308447,1,1,4.0,1
278854,3,3,5.0,4
1031669,5,1,5.0,1
925591,5,1,5.0,1
182560,1,1,4.0,1
389845,0,1,3.0,1
809165,5,1,5.0,1
285275,4,2,5.0,2
634836,5,1,5.0,1
192145,5,1,5.0,1
140703,5,1,5.0,1
320681,5,1,5.0,1
147118,5,1,5.0,1
150709,5,1,5.0,1
549764,5,1,5.0,1
793968,1,1,4.0,1
226296,0,1,3.0,1
1140166,1,1,4.0,1
635118,5,1,5.0,1
721510,4,2,5.0,1
631860,5,1,5.0,1
529192,5,1,5.0,1
556097,5,1,5.0,1
523879,5,1,5.0,1
448700,2,2,3.5,2
848980,5,1,5.0,1
497462,1,1,4.0,1
1081639,5,1,5.0,1
513859,5,1,5.0,1
585081,5,1,5.0,1
851152,4,2,5.0,1
178068,0,1,2.0,1
722643,1,1,4.0,1
553570,5,1,5.0,1
645298,5,1,5.0,1
614702,1,1,4.0,1
247292,0,1,2.0,1
1086795,1,1,4.0,1
270680,1,1,4.0,1
263203,5,1,5.0,1
142264,0,1,1.0,1
791217,5,1,5.0,1
302220,5,1,5.0,1
545863,5,1,5.0,1
255009,1,1,4.0,1
907963,5,1,5.0,1
79674,1,1,4.0,1
635434,5,1,5.0,1
445967,2,3,3.3333333,3
142976,5,1,5.0,1
538894,4,2,5.0,2
912578,0,1,1.0,1
158946,5,1,5.0,1
889435,1,1,4.0,1
1112543,0,1,1.0,1
367656,5,1,5.0,1
835983,0,1,2.0,1
462335,5,1,5.0,1
242942,0,1,1.0,1
371584,2,2,3.0,1
564592,5,1,5.0,1
1123120,0,1,2.0,1
839200,5,1,5.0,1
830581,1,1,4.0,1
362664,5,1,5.0,1
336528,5,1,5.0,1
302568,5,1,5.0,1
213915,5,1,5.0,1
1043625,0,1,2.0,1
769110,1,1,4.0,1
175630,5,1,5.0,1
127863,5,1,5.0,1
846753,5,1,5.0,1
365148,5,1,5.0,1
759722,5,1,5.0,1
837641,0,1,3.0,1
661860,4,2,5.0,1
787265,5,1,5.0,1
609129,5,1,5.0,1
554997,5,1,5.0,1
152593,0,1,1.0,1
297049,4,2,5.0,1
18749,3,3,4.3333335,3
731664,5,1,5.0,1
427256,1,1,4.0,1
1077581,0,1,3.0,1
407049,5,1,5.0,1
839779,5,1,5.0,1
582894,0,1,3.0,1
989227,0,1,2.0,1
219174,0,1,1.0,1
1108979,5,1,5.0,1
887617,5,1,5.0,1
87738,5,1,5.0,1
1138208,0,1,1.0,1
8964,5,1,5.0,1
437377,5,1,5.0,1
146322,1,1,4.0,1
485882,0,1,3.0,1
678909,5,1,5.0,1
911331,0,1,2.0,1
821349,5,1,5.0,1
1096813,1,1,4.0,1
332509,0,1,3.0,1
1012366,0,1,1.0,1
203791,5,1,5.0,1
1056024,0,1,1.0,1
835460,5,1,5.0,1
245244,5,1,5.0,1
187608,3,3,5.0,6
635926,5,1,5.0,1
685724,0,1,2.0,1
560232,1,1,4.0,1
627679,0,1,3.0,1
899657,0,1,1.0,1
865968,0,1,1.0,1
1053049,5,1,5.0,1
886619,5,1,5.0,1
269064,5,1,5.0,1
730807,4,2,2.0,1
41416,3,2,3.5,3
159241,5,1,5.0,1
660483,0,1,1.0,1
794532,0,1,2.0,1
972687,5,1,5.0,1
522411,1,1,4.0,1
479730,5,1,5.0,1
902926,0,1,1.0,1
725088,0,1,3.0,1
115408,5,1,5.0,1
311200,5,1,5.0,1
734876,0,1,1.0,1
151429,5,1,5.0,1
13752,3,2,5.0,9
857989,5,1,5.0,1
283868,5,1,5.0,1
39774,0,1,1.0,1
275406,0,1,1.0,1
364213,5,1,5.0,1
290388,5,1,5.0,1
215137,0,1,1.0,1
366827,0,1,2.0,1
912230,0,1,2.0,1
150173,5,1,5.0,1
445936,0,1,3.0,1
351023,5,1,5.0,1
497724,0,1,2.0,1
521230,5,1,5.0,1
598844,1,1,4.0,1
263359,5,1,5.0,1
839603,5,1,5.0,1
744760,1,1,4.0,1
619578,5,1,5.0,1
19991,0,1,3.0,1
52307,0,1,1.0,1
166659,1,1,4.0,1
948596,5,1,5.0,1
287416,5,1,5.0,1
794663,5,1,5.0,1
657280,0,1,3.0,1
999267,0,1,1.0,1
1018916,5,1,5.0,1
817453,1,1,4.0,1
718454,5,1,5.0,1
391243,5,1,5.0,1
714013,5,1,5.0,1
928109,5,1,5.0,1
489015,5,1,5.0,1
334668,5,1,5.0,1
1048060,5,1,5.0,1
448472,4,2,5.0,2
831796,5,1,5.0,1
562996,5,1,5.0,1
200006,2,2,3.5,3
41206,5,1,5.0,1
387950,2,3,3.6666667,1
460895,4,3,5.0,2
338142,5,1,5.0,1
532302,0,1,3.0,1
1012313,1,1,4.0,1
104977,1,1,4.0,1
455462,5,1,5.0,1
19673,3,2,3.0,8
698243,5,1,5.0,1
351358,0,1,3.0,1
333806,5,1,5.0,1
412811,0,1,2.0,1
341811,5,1,5.0,1
1091803,5,1,5.0,1
1048073,5,1,5.0,1
306283,0,1,2.0,1
17966,5,1,5.0,1
517459,0,1,3.0,1
767001,1,1,4.0,1
436302,0,1,1.0,1
772247,5,1,5.0,1
849068,0,1,1.0,1
625849,4,2,5.0,1
796336,0,1,1.0,1
1630,1,1,4.0,1
11158,0,1,2.0,1
773691,5,1,5.0,1
956778,5,1,5.0,1
997115,0,1,1.0,1
83371,0,1,3.0,1
1088825,0,1,1.0,1
155214,5,1,5.0,1
1093602,5,1,5.0,1
573193,4,3,4.3333335,2
794763,5,1,5.0,1
504613,5,1,5.0,1
1098859,4,3,4.3333335,1
175147,1,1,4.0,1
78815,3,6,4.1666665,6
435989,0,1,3.0,1
552182,5,1,5.0,1
904973,5,1,5.0,1
577456,5,1,5.0,1
411029,0,1,1.0,1
659691,0,1,1.0,1
840436,5,1,5.0,1
472236,5,1,5.0,1
390177,0,1,1.0,1
1119299,0,1,1.0,1
1116818,5,1,5.0,1
522298,2,2,2.5,2
597260,5,1,5.0,1
533969,5,1,5.0,1
462469,2,2,4.0,1
958376,5,1,5.0,1
496427,5,1,5.0,1
873180,0,1,2.0,1
971127,0,1,3.0,1
921281,5,1,5.0,1
1085335,5,1,5.0,1
1151545,5,1,5.0,1
1030730,5,1,5.0,1
1084514,0,1,2.0,1
458564,1,1,4.0,1
535876,5,1,5.0,1
141593,1,1,4.0,1
97805,5,1,5.0,1
939123,5,1,5.0,1
862707,2,2,3.0,3
260402,5,1,5.0,1
277495,0,1,1.0,1
138801,0,1,3.0,1
636961,4,2,4.5,1
839570,5,1,5.0,1
56494,5,1,5.0,1
219595,2,2,4.0,1
249115,5,1,5.0,1
485473,5,1,5.0,1
1125874,5,1,5.0,1
225586,5,1,5.0,1
448655,4,2,5.0,1
535532,5,1,5.0,1
375293,0,1,1.0,1
489145,5,1,5.0,1
757306,5,1,5.0,1
59255,5,1,5.0,1
735699,1,1,4.0,1
325163,3,2,4.0,3
545727,5,1,5.0,1
367585,1,1,4.0,1
97848,5,1,5.0,1
1035309,0,1,2.0,1
1105370,1,1,4.0,1
59642,5,1,5.0,1
298317,3,2,3.5,3
698730,5,1,5.0,1
906144,0,1,2.0,1
1025334,1,1,4.0,1
696842,5,1,5.0,1
568705,5,1,5.0,1
1018462,0,1,1.0,1
877554,1,1,4.0,1
542749,4,2,5.0,3
1022174,0,1,2.0,1
433498,5,1,5.0,1
1010295,5,1,5.0,1
565385,0,1,1.0,1
124091,5,1,5.0,1
349759,1,1,4.0,1
151890,0,1,2.0,1
309107,3,2,3.0,4
255091,0,1,2.0,1
780749,1,1,4.0,1
556442,4,2,5.0,1
814294,1,1,4.0,1
625101,0,1,2.0,1
978013,5,1,5.0,1
242939,3,2,2.0,4
805592,5,1,5.0,1
218394,5,1,5.0,1
640438,1,1,4.0,1
429544,1,1,4.0,1
425578,5,1,5.0,1
600177,5,1,5.0,1
1097872,0,1,1.0,1
273740,5,1,5.0,1
372104,5,1,5.0,1
887107,5,1,5.0,1
1034301,4,2,5.0,1
415392,5,1,5.0,1
434937,1,1,4.0,1
179074,0,1,3.0,1
605422,0,1,1.0,1
704451,5,1,5.0,1
746023,1,1,4.0,1
104396,5,1,5.0,1
678993,4,2,5.0,1
649250,0,1,1.0,1
30069,0,1,3.0,1
1058709,5,1,5.0,1
304259,5,1,5.0,1
1089798,0,1,1.0,1
423701,5,1,5.0,1
33938,1,1,4.0,1
406592,0,1,1.0,1
12275,5,1,5.0,1
604953,5,1,5.0,1
131944,5,1,5.0,1
870129,1,1,4.0,1
928153,5,1,5.0,1
601719,5,1,5.0,1
45233,5,1,5.0,1
1144696,0,1,3.0,1
795144,0,1,2.0,1
260230,5,1,5.0,1
449539,5,1,5.0,1
523508,0,1,3.0,1
1091636,0,1,1.0,1
711327,5,1,5.0,1
1131501,0,1,1.0,1
1080420,0,1,1.0,1
454908,5,1,5.0,1
994172,5,1,5.0,1
192795,3,2,4.5,3
139307,5,1,5.0,1
1058482,5,1,5.0,1
221035,5,1,5.0,1
408739,5,1,5.0,1
457686,5,1,5.0,1
178970,1,1,4.0,1
708256,0,1,1.0,1
605294,3,3,3.3333333,4
13619,5,1,5.0,1
898683,4,2,5.0,3
5641,5,1,5.0,1
709905,2,2,2.5,1
627960,5,1,5.0,1
848138,5,1,5.0,1
162637,0,1,1.0,1
377012,5,1,5.0,1
875943,5,1,5.0,1
502097,5,1,5.0,1
1099898,0,1,2.0,1
650356,5,1,5.0,1
20544,5,1,5.0,1
132366,5,1,5.0,1
339192,5,1,5.0,1
174901,0,1,3.0,1
83652,5,1,5.0,1
878255,0,1,1.0,1
